query_id,reference_id,score
Q00056,R986404,0.2945897197736326
Q00057,R882202,0.37558908794927987
Q00058,R222397,0.3509754985776363
Q00059,R543262,0.40115071367559935
Q00060,R034840,0.3937079724794505
Q00061,R235244,0.3134968358049157
Q00062,R778447,0.27336399597468075
Q00063,R685147,0.3063888095495831
Q00064,R485242,0.33106456836783243
Q00065,R024043,0.2420907928806392
Q00066,R214513,0.2847065888797183
Q00067,R059556,0.41626221608496733
Q00068,R256853,0.5570535480290143
Q00069,R044469,0.4219584625600819
Q00070,R012745,0.3644526221563821
Q00071,R373913,0.25044913377732003
Q00072,R112461,0.30107541236341556
Q00073,R379825,0.3955781671290253
Q00074,R483378,0.3313325317751746
Q00075,R261499,0.5958224887237118
Q00076,R351694,0.3187773503794619
Q00077,R668772,0.35325092149238896
Q00078,R360161,0.3425094873257586
Q00079,R980681,0.3068749541375146
Q00080,R094784,0.29937207320034626
Q00081,R181550,0.28624077542803017
Q00082,R329677,0.3253147627419115
Q00083,R964915,0.7141878513696914
Q00084,R811980,0.3362407804757425
Q00085,R617860,0.43690601648428484
Q00086,R671436,0.30896167079062115
Q00087,R562008,0.38599747406352924
Q00088,R886134,0.27324481419019836
Q00089,R130050,0.33248391098546265
Q00090,R218976,0.3093478884483213
Q00091,R054785,0.4821462682952548
Q00092,R079763,0.34526119761068236
Q00093,R657277,0.3588545868731296
Q00094,R727538,0.27167040592167974
Q00095,R578599,0.3078599920065879
Q00096,R402336,0.5513499804082869
Q00097,R438381,0.3428503276104805
Q00098,R324107,0.2894885188299903
Q00099,R255852,0.3176974137050106
Q00100,R848250,0.3518285114484659
Q00101,R894910,0.4408126303213764
Q00102,R926625,0.3240454373769299
Q00103,R960016,0.2557890643190281
Q00104,R804175,0.3706291766489144
Q00105,R741858,0.443259556991624
Q00106,R907775,0.2980153875199583
Q00107,R789156,0.34295960294264544
Q00108,R299616,0.3472518026878555
Q00109,R559120,0.3699214484821742
Q00110,R188342,0.5153367444706419
Q00111,R489354,0.3673646087669
Q00112,R827916,0.2937296088006024
Q00113,R167520,0.2815533003683341
Q00114,R073775,0.3187707781280595
Q00115,R395686,0.3350252162595149
Q00116,R819809,0.3475682740937223
Q00117,R020037,0.30246959994911704
Q00118,R881287,0.469185869979169
Q00119,R214999,0.26486826334521424
Q00120,R308957,0.31832754354422305
Q00121,R152446,0.29128488899500743
Q00122,R119187,0.38455458365076045
Q00123,R326548,0.2778639496264825
Q00124,R628276,0.2987919252735552
Q00125,R667985,0.3850944028383389
Q00126,R139672,0.3818618199226887
Q00127,R194405,0.27489455955619313
Q00128,R208513,0.30016158881066063
Q00129,R933496,0.33303249654026656
Q00130,R474351,0.3070394617651821
Q00131,R889544,0.31738388687538155
Q00132,R718160,0.26862238358790086
Q00133,R110121,0.4103081448408165
Q00134,R087184,0.3010647767386583
Q00135,R202284,0.2821401079308212
Q00136,R816141,0.3739575904144598
Q00137,R195893,0.44736647682487224
Q00138,R600714,0.26703020268613165
Q00139,R251117,0.28297722579679385
Q00140,R979635,0.3169568403231549
Q00141,R038705,0.31734381148773533
Q00142,R538178,0.4123988563789839
Q00143,R660168,0.3092156391102135
Q00144,R713710,0.31557349003663254
Q00145,R196796,0.548123881270059
Q00146,R762450,0.3293435725234053
Q00147,R713615,0.2961687325046888
Q00148,R982083,0.29419272735945845
Q00149,R188286,0.2591947036169744
Q00150,R231163,0.48110216157843905
Q00151,R104582,0.5259188951643442
Q00152,R078322,0.3972983237425381
Q00153,R099285,0.2912049213946094
Q00154,R620441,0.2944497643427329
Q00155,R341610,0.4865658607912857
Q00156,R225677,0.24793771392172062
Q00157,R522068,0.35835356239613925
Q00158,R973601,0.29244564678255947
Q00159,R790708,0.37110086587250807
Q00160,R478798,0.265595451072149
Q00161,R630056,0.41460995048094057
Q00162,R198909,0.31241712679211336
Q00163,R113253,0.27682279442416297
Q00164,R930223,0.32643435893855954
Q00165,R888624,0.2977494850917974
Q00166,R356303,0.35300696240357426
Q00167,R781984,0.2934811538161031
Q00168,R241554,0.34209375222689953
Q00169,R006928,0.3384645302782943
Q00170,R482438,0.3393667391308894
Q00171,R873872,0.5074055964968777
Q00172,R688641,0.44060961709660956
Q00173,R788255,0.3482662137168544
Q00174,R257454,0.32517731586556253
Q00175,R305901,0.342605547483467
Q00176,R547747,0.40396571305960827
Q00177,R003131,0.3448732869417193
Q00178,R134152,0.3089472997568737
Q00179,R410516,0.3966902049087943
Q00180,R671339,0.307813260275293
Q00181,R959338,0.2879317623560892
Q00182,R056327,0.2916706690554839
Q00183,R755229,0.2694149244637894
Q00184,R509540,0.3546316203884545
Q00185,R653525,0.38505277651475145
Q00186,R043538,0.3738521152262843
Q00187,R712300,0.4380899419953992
Q00188,R279335,0.33288502268625014
Q00189,R065669,0.29441443882993
Q00190,R814685,0.3334627120827309
Q00191,R978364,0.3596808717801433
Q00192,R634299,0.3501284934851452
Q00193,R415205,0.4112037942680035
Q00194,R142446,0.2531649145243512
Q00195,R473445,0.31176063745418986
Q00196,R510654,0.304476883917748
Q00197,R651978,0.30770678790472056
Q00198,R548358,0.49956997693677
Q00199,R415205,0.4272589901155379
Q00200,R704550,0.2944556360394211
Q00201,R095959,0.2846339531625721
Q00202,R561887,0.3563141327956289
Q00203,R024302,0.5063632695368466
Q00204,R733588,0.35840987057867113
Q00205,R481304,0.33770712656099683
Q00206,R595071,0.3782361897048428
Q00207,R068417,0.3152628715313383
Q00208,R856157,0.30659294826761635
Q00209,R882666,0.28742508498581043
Q00210,R853972,0.32666476693630575
Q00211,R161247,0.31147619665956533
Q00212,R798771,0.4655548313458553
Q00213,R491510,0.33632702349982513
Q00214,R697938,0.45295358554892634
Q00215,R474477,0.32449892832450805
Q00216,R100607,0.2976720404403874
Q00217,R505137,0.4136445475736612
Q00218,R699646,0.3283788236331654
Q00219,R167926,0.2801833844904284
Q00220,R304740,0.3428898775394016
Q00221,R243238,0.33418096430495337
Q00222,R918014,0.33503093382986243
Q00223,R119228,0.42894130669443215
Q00224,R218973,0.271871640082039
Q00225,R530966,0.4074253763894385
Q00226,R095207,0.3217953952138659
Q00227,R414580,0.30577885255231696
Q00228,R781568,0.3264221485013928
Q00229,R019118,0.3331816909898447
Q00230,R229670,0.3102474036586495
Q00231,R316719,0.26659152396679886
Q00232,R330020,0.25916455865771426
Q00233,R675266,0.3863289536163358
Q00234,R559409,0.32728200099108296
Q00235,R272219,0.38451229130101405
Q00236,R738296,0.3248962175334538
Q00237,R815689,0.4149974286870381
Q00238,R279009,0.31404033501498135
Q00239,R051604,0.3983077675899009
Q00240,R030035,0.27258941484469645
Q00241,R576323,0.3240303487850566
Q00242,R783698,0.27978670171149966
Q00243,R401892,0.24471681442131174
Q00244,R776970,0.3040872925580705
Q00245,R362040,0.32341968434532276
Q00246,R652018,0.3025449928395716
Q00247,R138158,0.27617996720639876
Q00248,R500637,0.37241097426316877
Q00249,R415544,0.3045896114659685
Q00250,R628112,0.4733962725384431
Q00251,R307756,0.35486334283350396
Q00252,R986095,0.2633122391610114
Q00253,R232661,0.3640894275915618
Q00254,R149547,0.4380366575811441
Q00255,R391242,0.6110621749203029
Q00256,R240195,0.33530160445849805
Q00257,R821599,0.5025796389689878
Q00258,R612716,0.3085520326036248
Q00259,R486714,0.3161576185421481
Q00260,R771474,0.31341981003682756
Q00261,R444904,0.33091572546597064
Q00262,R766253,0.3316711045408565
Q00263,R218842,0.3213719049623386
Q00264,R415205,0.41766246626711157
Q00265,R415205,0.3838205275009116
Q00266,R523342,0.3293442955518714
Q00267,R964780,0.3226799320432707
Q00268,R853665,0.28418145518613586
Q00269,R591077,0.30280143817808003
Q00270,R602510,0.3491620828933867
Q00271,R576959,0.2678799409527401
Q00272,R312324,0.29822800559581764
Q00273,R503675,0.255346628805902
Q00274,R061535,0.3301076532860074
Q00275,R008366,0.2975731551115156
Q00276,R228630,0.2811600883269938
Q00277,R106863,0.3513902481934103
Q00278,R946826,0.3027233413786712
Q00279,R390837,0.4236225068603933
Q00280,R906825,0.47367017729889177
Q00281,R247173,0.27399794409980743
Q00282,R489556,0.32130333887400486
Q00283,R203396,0.25145495844664234
Q00284,R027577,0.3242419513562628
Q00285,R706794,0.359728670627133
Q00286,R442086,0.47194577688418765
Q00287,R860788,0.2925596988554874
Q00288,R227610,0.3551712604376759
Q00289,R185432,0.2717193205827536
Q00290,R999344,0.2695141778589937
Q00291,R808102,0.3026443960087148
Q00292,R547996,0.2529475302250648
Q00293,R984648,0.32915187581520117
Q00294,R764702,0.36755617336959934
Q00295,R238393,0.31789561417063333
Q00296,R431899,0.23830957367255368
Q00297,R585213,0.3484300715583244
Q00298,R037703,0.26761723499900136
Q00299,R133077,0.3231621617188723
Q00300,R281796,0.3155114523149079
Q00301,R107651,0.44751980256795015
Q00302,R016293,0.3142170324732411
Q00303,R025449,0.32241878122697976
Q00304,R722696,0.32078361747068246
Q00305,R731818,0.38590453312127576
Q00306,R915262,0.30881912721058913
Q00307,R450382,0.24122779971580852
Q00308,R062961,0.3128470579577537
Q00309,R788875,0.30256655829766316
Q00310,R539117,0.4716446448876315
Q00311,R120279,0.33543002430577945
Q00312,R358591,0.33188626675015565
Q00313,R075108,1.0
Q00314,R529773,0.3024341848723664
Q00315,R187161,0.27420942833654877
Q00316,R342663,0.4013013485411483
Q00317,R290221,0.27122981382950595
Q00318,R426517,0.3277131917733931
Q00319,R827902,0.31181865344222787
Q00320,R069620,0.3622673773227358
Q00321,R252721,0.2731650053941019
Q00322,R175307,0.3442223822961305
Q00323,R787075,0.3651002952603611
Q00324,R094113,0.3700895273327009
Q00325,R033985,0.29135786650199996
Q00326,R932158,0.27211281763063583
Q00327,R850821,0.29633863512310665
Q00328,R288478,0.36008316476281715
Q00329,R278079,0.2508936517651666
Q00330,R131621,0.42735044323995547
Q00331,R666449,0.29418429546707364
Q00332,R489828,0.33784587144959854
Q00333,R676962,0.3814362512191263
Q00334,R207100,0.3157931864241098
Q00335,R945580,0.35726335817240695
Q00336,R821160,0.2712969880185694
Q00337,R897997,0.29163984879949084
Q00338,R375456,0.305365539975116
Q00339,R074198,0.6147353561964317
Q00340,R990316,0.4756433717210941
Q00341,R757092,0.3111262912723327
Q00342,R420900,0.36801283007995633
Q00343,R185748,0.3186991836343154
Q00344,R023032,0.415839724700821
Q00345,R294213,0.2798217297429188
Q00346,R426163,0.3124474830732118
Q00347,R183647,0.45463530085888704
Q00348,R711146,0.3210097928136357
Q00349,R107593,0.28110009829097327
Q00350,R357770,0.26646373919805416
Q00351,R517984,0.3370632871466966
Q00352,R573603,0.3413591221088978
Q00353,R707829,1.0
Q00354,R793519,0.3756829659780601
Q00355,R308882,0.30120965283467055
Q00356,R846127,0.38206058659929526
Q00357,R698824,0.5312958378252585
Q00358,R409452,0.3544267462459688
Q00359,R341020,0.321258337211475
Q00360,R518192,0.2744246954079957
Q00361,R853330,0.3218615105018623
Q00362,R127689,0.29286755183000807
Q00363,R473322,0.3303399855845384
Q00364,R106878,0.23892542157014338
Q00365,R666195,0.29570060972827034
Q00366,R347018,0.3167580592519062
Q00367,R995601,0.28681465614609175
Q00368,R478781,0.3387313949882245
Q00369,R419725,0.5731571302385188
Q00370,R404358,0.44356071629412896
Q00371,R914723,0.34423273981042396
Q00372,R702592,0.2835048150248364
Q00373,R871383,0.38566540152643575
Q00374,R448834,0.2983099244546416
Q00375,R788255,0.32808602784170526
Q00376,R615599,0.3304595017951266
Q00377,R614868,0.4018039498428089
Q00378,R535802,0.36285430977199706
Q00379,R937533,0.2735902145126802
Q00380,R482240,0.42978652086780766
Q00381,R573618,0.23799590561135284
Q00382,R503248,0.32024850203024097
Q00383,R927334,0.2875447386012306
Q00384,R222155,0.34504971099980075
Q00385,R317928,0.4176921919845118
Q00386,R065199,0.27968256463129226
Q00387,R162496,0.2702632048406928
Q00388,R740368,0.3761215453752216
Q00389,R078153,0.3508902194610419
Q00390,R578740,0.27748365022308635
Q00391,R617831,0.3781496605531198
Q00392,R451016,0.35550945920256505
Q00393,R569622,0.4057197345411128
Q00394,R285109,0.35251153127420526
Q00395,R333811,0.2954879259217133
Q00396,R041478,0.38900797102119355
Q00397,R127100,0.3658797884369817
Q00398,R530936,0.33166962961097496
Q00399,R624232,0.4334324927510151
Q00400,R564790,0.3286264776446516
Q00401,R490085,0.32676792590745085
Q00402,R872369,0.33539746395734443
Q00403,R617127,0.3111906260307134
Q00404,R168093,0.3177733204931676
Q00405,R823301,0.2864393116428458
Q00406,R404115,0.3542530111020221
Q00407,R935887,0.32893856225064755
Q00408,R218451,0.3517526500014408
Q00409,R328612,0.37979630426679917
Q00410,R034984,0.31325111614933837
Q00411,R801314,0.4003311150769489
Q00412,R518098,0.41018377669769657
Q00413,R862002,0.28633851905338054
Q00414,R044264,0.4136347920127933
Q00415,R032361,0.30932187245643555
Q00416,R236247,0.3369941042390111
Q00417,R665428,0.36325481376825347
Q00418,R189807,0.2819802189005028
Q00419,R870815,0.29009430901286626
Q00420,R363773,0.2918430740292386
Q00421,R823821,0.34525544400753894
Q00422,R082197,0.2901487094669907
Q00423,R983617,0.39027179980953
Q00424,R711416,0.283471908097566
Q00425,R032115,0.3166587855283959
Q00426,R603271,0.260752809645941
Q00427,R542250,0.27847467945907606
Q00428,R265930,0.413821731938822
Q00429,R500631,0.3663735465736018
Q00430,R615062,0.28271141624167595
Q00431,R587041,0.6507197027898869
Q00432,R345849,0.3155446844606786
Q00433,R548475,0.3371286024490919
Q00434,R858759,0.31668545499340944
Q00435,R022479,0.28465032633183956
Q00436,R390308,0.3589525305720427
Q00437,R744926,0.3303545154579048
Q00438,R289343,0.4013964492935617
Q00439,R408220,0.4555169539012398
Q00440,R463750,0.2600129722469834
Q00441,R501942,0.3138451856048737
Q00442,R298065,0.3626177573046347
Q00443,R002434,0.3125315810425811
Q00444,R642433,0.4708697141836073
Q00445,R598677,0.4211671250086576
Q00446,R280268,0.2835384700614565
Q00447,R093483,0.2994628434406319
Q00448,R925232,0.30010468862332434
Q00449,R238686,0.3294723606560697
Q00450,R798410,0.2968735971438157
Q00451,R876441,0.44442356074732553
Q00452,R592718,0.3078826203677417
Q00453,R391822,0.392185574666381
Q00454,R609830,0.3824988664026327
Q00455,R055445,0.42134598087141434
Q00456,R178074,0.31821953343789294
Q00457,R224352,0.37156063839904213
Q00458,R252821,0.35544563384001926
Q00459,R170777,0.37355303471582385
Q00460,R386493,0.48207020726801736
Q00461,R550420,0.3631715334853901
Q00462,R213217,0.31283801013869833
Q00463,R771759,0.29057325439979986
Q00464,R087258,0.41297745111063316
Q00465,R805047,0.28559029859137247
Q00466,R810355,0.27077930985960363
Q00467,R165041,0.27728584213567037
Q00468,R187241,0.2735390377905496
Q00469,R128306,0.45179647824412267
Q00470,R654531,0.33898835761072493
Q00471,R004171,0.4651320630095746
Q00472,R431059,0.49134153641292166
Q00473,R086574,0.39055287198919064
Q00474,R162038,0.3303181724465369
Q00475,R443271,0.2837129883380462
Q00476,R599123,0.36042731926607513
Q00477,R952576,0.26939184137434075
Q00478,R352704,0.3036879406148165
Q00479,R780269,0.32324614105739424
Q00480,R009758,0.31489737397551226
Q00481,R532930,0.292128169422317
Q00482,R663786,0.3528808857596487
Q00483,R728383,0.40419462107622933
Q00484,R875861,0.2795088135274495
Q00485,R712584,0.32136578214902634
Q00486,R793722,0.33243262644557925
Q00487,R671969,0.3576811381356988
Q00488,R689575,0.2881463144230808
Q00489,R024794,0.2955166130361391
Q00490,R677832,0.608495352547714
Q00491,R208989,0.4221312083844063
Q00492,R271079,0.3988957813245387
Q00493,R334566,0.41621709290876063
Q00494,R760095,0.32728598279966814
Q00495,R153179,0.3397069586833108
Q00496,R261103,0.3884108884200213
Q00497,R786357,0.48534788066757517
Q00498,R046112,0.28386246118302827
Q00499,R056082,0.30630101867576937
Q00500,R580720,0.29626354101959346
Q00501,R776492,0.272982384279502
Q00502,R336939,0.3939344184010258
Q00503,R962731,0.4863009529939752
Q00504,R356659,0.311883683093856
Q00505,R726497,0.3187951886240978
Q00506,R765714,0.3390618981776107
Q00507,R333791,0.28318981641088997
Q00508,R649946,0.3438912900468512
Q00509,R774709,0.4030317675415974
Q00510,R567481,0.2604522092729301
Q00511,R301469,0.5839923644335131
Q00512,R799390,0.352835051522403
Q00513,R962476,0.25405086399734866
Q00514,R020745,0.28803560628004354
Q00515,R277970,0.34063279376459416
Q00516,R773408,0.2590212106992265
Q00517,R381081,0.30872106543475836
Q00518,R512187,0.2715434610956575
Q00519,R362239,0.37319737138149883
Q00520,R821898,0.4203325795787656
Q00521,R128816,0.3274929169092642
Q00522,R613078,0.33302634289882127
Q00523,R550674,0.550843003025935
Q00524,R291688,0.4110582309161252
Q00525,R267181,0.521257951220111
Q00526,R369047,0.2720708794213825
Q00527,R269528,0.27868468097855914
Q00528,R807123,0.33985883351274543
Q00529,R464551,0.27461212812978136
Q00530,R354357,0.3622373799436653
Q00531,R562985,0.2434341502454693
Q00532,R805344,0.29107801526407107
Q00533,R269537,0.30478971965628704
Q00534,R497381,0.3443920778697142
Q00535,R415205,0.3872102220135002
Q00536,R780580,0.6531909893656208
Q00537,R779866,0.35789095686536787
Q00538,R866206,0.38148619395057587
Q00539,R885701,0.34182658921792475
Q00540,R234764,0.425156190112766
Q00541,R920293,0.3441878183378485
Q00542,R184495,0.41789324556983537
Q00543,R840527,0.32861357103008765
Q00544,R309926,0.5784928679244961
Q00545,R842005,0.31074309898795116
Q00546,R546038,0.3154697038526542
Q00547,R284467,0.27915806274874577
Q00548,R989973,0.3689147977941232
Q00549,R909173,0.37907833132535435
Q00550,R148517,0.2894912943541588
Q00551,R454173,0.30725652465935
Q00552,R343151,0.30622038683760794
Q00553,R529113,0.6617256462078752
Q00554,R189484,0.2622112700383528
Q00555,R913625,0.3160435154429651
Q00556,R685740,0.4116916144343693
Q00557,R348751,0.4076812414650922
Q00558,R421588,0.43040073031509285
Q00559,R482059,0.3474618548769399
Q00560,R783406,0.33614610078618923
Q00561,R057104,0.31659291050253613
Q00562,R927876,0.4519288532974067
Q00563,R808836,0.2898621368570774
Q00564,R401941,0.341095609747743
Q00565,R477174,0.2854521444679833
Q00566,R205803,0.4249298783999884
Q00567,R539899,0.28151806712460814
Q00568,R612662,0.3116499812057373
Q00569,R189787,0.3798600488824796
Q00570,R544490,0.3215051203899802
Q00571,R425068,0.3015120560467469
Q00572,R645975,0.2965875674147533
Q00573,R234767,0.30317109710612516
Q00574,R445380,0.3145180977185159
Q00575,R987850,0.2572400880757309
Q00576,R811701,0.34186146099348586
Q00577,R338051,0.34861298388835876
Q00578,R730091,0.2976513924900488
Q00579,R250988,0.4811198766612226
Q00580,R203304,0.3140539358226686
Q00581,R188679,0.23681457018869662
Q00582,R764540,0.40082321284609496
Q00583,R813970,0.2990299987734327
Q00584,R254141,0.24280991537121738
Q00585,R570362,0.4687087323195273
Q00586,R342971,0.3315286302649557
Q00587,R156949,0.3495236218694743
Q00588,R936760,0.353234271117213
Q00589,R062961,0.3293305049297276
Q00590,R140752,0.3278384158500033
Q00591,R193122,0.3362095830103451
Q00592,R559146,0.2769305171233211
Q00593,R269732,0.7727063165515382
Q00594,R372195,0.3021875651841142
Q00595,R401451,0.3143615190071829
Q00596,R125688,0.6133558764687592
Q00597,R178836,0.32934838398439403
Q00598,R581216,0.3715839552757696
Q00599,R076429,0.3179142309624486
Q00600,R608119,0.3013234917848793
Q00601,R333699,0.2643890532350505
Q00602,R603271,0.3310346340154489
Q00603,R348469,0.3127011421483278
Q00604,R710596,0.2813650632121233
Q00605,R933729,0.2793232222869869
Q00606,R618390,0.3412901462742526
Q00607,R811522,0.26392566147055196
Q00608,R370623,0.2776201222079395
Q00609,R247760,0.43718345611533177
Q00610,R935523,0.2956866220353943
Q00611,R007437,0.4149950026531835
Q00612,R656739,0.374939641577532
Q00613,R184135,0.3629994734238225
Q00614,R179610,0.2903641004159989
Q00615,R555000,0.3095674242239764
Q00616,R912826,0.2605293375203112
Q00617,R089603,0.4084719235832786
Q00618,R149709,0.3089947858696891
Q00619,R823336,0.298888508607054
Q00620,R536587,0.3784912289365752
Q00621,R927334,0.26718871425557333
Q00622,R829394,0.3114849406998932
Q00623,R969967,0.3281605723593645
Q00624,R403884,0.3315085256146538
Q00625,R069620,0.38572093618780534
Q00626,R591077,0.2898396985446794
Q00627,R031110,0.3721196810634326
Q00628,R817560,0.30336095248457395
Q00629,R493515,0.29886726327849084
Q00630,R211490,0.33371668304189345
Q00631,R247026,0.23482414392013726
Q00632,R612680,0.2994177001117857
Q00633,R564390,0.3190357940668478
Q00634,R885480,0.29966636488835363
Q00635,R586384,0.2857430404838532
Q00636,R172436,0.25966187084593473
Q00637,R587090,0.6242236153533939
Q00638,R166264,0.3990331651183044
Q00639,R143996,0.2864195893407811
Q00640,R107639,0.3942578932527159
Q00641,R557723,0.3221075539187278
Q00642,R355666,0.3658654222074475
Q00643,R200367,0.2668603345355814
Q00644,R464607,0.4811121486407464
Q00645,R756912,0.33822852121339114
Q00646,R925439,0.43086758954885235
Q00647,R221711,0.396105087318989
Q00648,R835984,0.5685390492794203
Q00649,R521932,0.3924816781228546
Q00650,R889379,0.3564120872642997
Q00651,R343687,0.3452940582799167
Q00652,R985354,0.32248696941223076
Q00653,R723764,0.38734193900431585
Q00654,R028145,0.34839692211285994
Q00655,R400781,0.40693444364388276
Q00656,R132034,0.46310489767960455
Q00657,R781635,0.3121976807230183
Q00658,R799338,0.23373116066592994
Q00659,R139822,0.3215482121072505
Q00660,R670114,0.26914707307195046
Q00661,R334318,0.2733372043459307
Q00662,R096133,0.3294317054425665
Q00663,R999639,0.321936852801321
Q00664,R400689,0.36805213728104136
Q00665,R619403,0.3882134822281765
Q00666,R538673,0.30129056917486885
Q00667,R743041,0.3649184163002904
Q00668,R500629,0.37530917842176315
Q00669,R958307,0.316888153081786
Q00670,R067988,0.30184143254041484
Q00671,R729888,0.5016996450368857
Q00672,R909978,0.5037203225219182
Q00673,R222898,0.32933504899892685
Q00674,R389005,0.281316604122754
Q00675,R796138,0.3370900183035941
Q00676,R062081,0.2997939397995725
Q00677,R719081,0.27673024588732287
Q00678,R717962,0.248362479508528
Q00679,R928014,0.37980840606994
Q00680,R156519,0.4339135561398894
Q00681,R760731,0.39448745841815874
Q00682,R042333,0.3626098460204575
Q00683,R017307,0.2564218250178348
Q00684,R365978,0.3991080823632087
Q00685,R810176,0.33421297757658824
Q00686,R900019,0.2503803796809553
Q00687,R162069,0.31285499620726315
Q00688,R155443,0.3031527911132525
Q00689,R614147,0.38688065742692596
Q00690,R358684,0.33932824754305996
Q00691,R685739,0.36561119103424766
Q00692,R603880,0.3385703792781566
Q00693,R684322,0.31901569104089994
Q00694,R044100,0.27112571513481587
Q00695,R699196,0.2718842774966138
Q00696,R105907,0.3453349619324507
Q00697,R294268,0.3597282983783406
Q00698,R352824,0.3716470377815328
Q00699,R711934,0.2934886576197238
Q00700,R764421,0.2895857995128372
Q00701,R915325,0.2786090210350131
Q00702,R924735,0.24977019486514823
Q00703,R341610,0.4946414398444445
Q00704,R242505,0.25074048942630817
Q00705,R757092,0.2917314356138918
Q00706,R843622,0.2950175760660144
Q00707,R091369,0.2786390612764178
Q00708,R604789,0.367212461819785
Q00709,R168241,0.30731268825906843
Q00710,R969617,0.4096748961875504
Q00711,R859044,0.4267342635312034
Q00712,R219353,0.3089872954441395
Q00713,R797240,0.391099171371475
Q00714,R867757,0.30347207877291044
Q00715,R525124,0.292366880385926
Q00716,R209028,0.27660200298336907
Q00717,R498630,0.34500280471756195
Q00718,R493567,0.3306136549573256
Q00719,R277524,0.33708870732729906
Q00720,R271313,0.34676050709423406
Q00721,R367989,0.317480121901903
Q00722,R294732,0.3225540528240085
Q00723,R607707,0.26577151722448306
Q00724,R042260,0.4225120517594818
Q00725,R708087,0.25579545754765376
Q00726,R159832,0.42955976080833347
Q00727,R561778,0.3926338582072279
Q00728,R025882,0.313126345943657
Q00729,R239293,0.27495337497933703
Q00730,R487763,0.3402321436884309
Q00731,R153260,0.3100959465355275
Q00732,R520077,0.3119904932446452
Q00733,R066420,0.3167928752985114
Q00734,R808473,0.3475824400985942
Q00735,R978190,0.369029995636463
Q00736,R175728,0.28815468867341426
Q00737,R823057,0.28675101094363115
Q00738,R696433,0.31444729204472405
Q00739,R593217,0.34660619125314257
Q00740,R297418,0.28732890481906503
Q00741,R342179,0.3966941027398608
Q00742,R170874,0.29523269529960916
Q00743,R155565,0.8452005512216895
Q00744,R492495,0.27745301193516275
Q00745,R539438,0.33651196817140444
Q00746,R552559,0.40979403788847485
Q00747,R571731,0.3451351789710786
Q00748,R007851,0.3490552209904448
Q00749,R739029,0.2843461968875451
Q00750,R865945,0.4224729456401712
Q00751,R833772,0.2882853897931402
Q00752,R821955,0.447627890014804
Q00753,R006656,0.2932257342155494
Q00754,R059327,0.3422981682313828
Q00755,R013457,0.3986026656684324
Q00756,R602500,0.2960260349112112
Q00757,R031642,0.40192841817591
Q00758,R664819,0.26696298808501595
Q00759,R263830,0.35702673614895625
Q00760,R565293,0.37674196569372803
Q00761,R437755,0.27240295093608957
Q00762,R188539,0.3057513779655207
Q00763,R176037,0.33583843911127276
Q00764,R923197,0.40180470910464267
Q00765,R765250,0.3346847354050957
Q00766,R428874,0.3706561338639193
Q00767,R519023,0.2877903615782759
Q00768,R068837,0.23622689923891438
Q00769,R800779,0.3015048477089204
Q00770,R174933,0.61731437163067
Q00771,R704990,0.3627242810753365
Q00772,R157379,0.3894423854512688
Q00773,R645206,0.46204514857527057
Q00774,R959484,0.26278335369874706
Q00775,R730731,0.5291268054929297
Q00776,R259287,0.3339169552281494
Q00777,R387726,0.38550708678403417
Q00778,R230586,0.3960876843626829
